activity_id,recruiter_id,activity_date,calls_made,emails_sent,submissions,interviews_scheduled,placements
5809,16,2023-06-19,19,60,0,0,1
5810,16,2023-04-10,37,54,2,4,0
5811,16,2023-07-31,15,65,6,0,1
5812,16,2022-11-21,22,58,7,2,2
5813,16,2022-12-05,12,48,6,1,0
5814,16,2023-03-13,19,55,8,1,2
5815,16,2022-03-28,26,21,3,0,1
5816,16,2024-05-06,25,35,8,4,1
5817,16,2023-10-30,25,24,6,3,1
5818,16,2022-06-27,37,30,1,0,2
5819,16,2024-03-11,33,53,1,3,2
5820,16,2023-02-13,45,48,0,3,0
5821,16,2022-03-07,41,28,1,5,1
5822,16,2024-04-22,25,41,2,5,0
5823,16,2023-04-17,35,52,4,4,1
5824,16,2024-01-29,39,66,8,3,2
5825,16,2023-07-17,22,39,0,5,0
5826,16,2022-10-03,43,64,8,5,2
5827,16,2024-03-04,26,56,2,5,0
5828,16,2024-01-29,19,50,5,1,0
5829,16,2023-09-25,22,33,8,2,1
5830,16,2023-03-27,22,48,6,5,2
5831,16,2023-05-01,11,68,1,0,1
5832,16,2023-09-11,10,69,7,0,0
5833,16,2023-09-18,41,26,0,4,2
5834,16,2024-03-04,22,23,2,3,1
5835,16,2023-11-06,31,54,2,2,0
5836,16,2022-06-27,29,60,0,4,2
5837,16,2024-04-29,11,52,6,1,1
5838,16,2022-05-02,41,22,4,5,2
5839,16,2024-04-01,22,65,3,0,1
5840,16,2022-08-15,16,40,3,0,0
5841,16,2022-04-25,21,38,7,2,1
5842,16,2022-10-10,24,36,3,0,2
5843,16,2023-11-20,21,44,1,5,1
5844,16,2022-03-28,20,27,8,2,2
5845,16,2023-12-04,17,39,4,2,0
5846,16,2023-08-21,15,36,7,4,1
5847,16,2024-04-22,23,43,3,0,1
5848,16,2022-01-03,21,31,8,1,2
5849,16,2022-09-05,26,36,8,3,0
5850,16,2022-10-03,30,20,2,5,2
5851,16,2023-08-21,26,47,2,2,1
5852,16,2022-12-26,35,26,0,4,2
5853,16,2023-04-24,10,48,6,0,1
5854,16,2024-05-06,35,22,3,5,2
5855,16,2024-02-19,43,33,4,0,1
5856,16,2023-03-13,31,23,4,1,1
5857,16,2023-03-27,11,33,0,1,0
5858,16,2022-11-14,41,36,5,4,1
5859,16,2023-09-11,43,23,0,1,1
5860,16,2022-05-30,40,47,4,1,0
5861,16,2023-12-18,38,26,5,0,1
5862,16,2023-09-25,18,56,2,4,1
5863,16,2022-05-16,12,40,4,3,0
5864,16,2024-06-24,34,60,0,4,2
5865,16,2022-05-02,38,26,0,4,1
5866,16,2023-08-28,45,38,1,2,1
5867,16,2022-12-05,38,23,6,5,0
5868,16,2023-08-07,36,24,5,4,0
5869,16,2023-09-11,17,29,3,1,0
5870,16,2023-09-04,24,47,4,2,1
5871,16,2023-10-02,27,59,7,3,2
5872,16,2022-02-14,21,33,0,0,0
5873,16,2022-11-28,25,41,3,4,1
5874,16,2022-12-19,20,37,2,0,1
5875,16,2023-09-25,31,24,4,4,2
5876,16,2022-01-10,18,61,7,2,2
5877,16,2023-10-23,11,46,4,0,0
5878,16,2024-06-10,43,54,6,2,0
5879,16,2022-12-19,10,37,6,5,2
5880,16,2024-03-25,39,29,8,4,1
5881,16,2022-12-19,20,28,0,0,0
5882,16,2022-10-03,18,43,5,4,0
5883,16,2022-10-17,29,46,2,3,2
5884,16,2024-05-20,26,39,4,2,1
5885,16,2024-04-01,42,43,1,5,1
5886,16,2024-06-10,31,67,4,4,1
5887,16,2022-01-31,35,46,6,3,1
5888,16,2024-05-20,24,34,4,1,0
5889,16,2022-07-04,43,59,7,3,0
5890,16,2023-02-27,42,24,2,4,1
5891,16,2023-12-18,41,41,2,5,0
5892,16,2024-04-15,39,43,2,3,1
5893,16,2024-05-06,36,55,5,4,1
5894,16,2022-08-15,19,47,5,4,1
5895,16,2024-05-20,20,62,1,4,0
5896,16,2024-02-05,39,29,1,3,0
5897,16,2023-10-16,19,66,7,3,1
5898,16,2023-06-19,29,25,0,0,1
5899,16,2022-07-04,44,43,2,3,2
5900,16,2023-05-22,22,54,5,0,2
5901,16,2023-11-13,39,26,1,0,2
5902,16,2023-01-23,43,34,7,4,1
5903,16,2022-09-26,23,33,7,4,1
5904,16,2022-01-10,31,69,6,5,0
5905,16,2023-08-14,29,50,4,5,1
5906,16,2022-05-02,44,53,3,0,2
5907,16,2024-06-10,29,29,4,0,1
5908,16,2024-01-29,26,62,1,4,2
5909,16,2022-02-21,13,57,3,5,1
5910,16,2023-07-03,23,51,6,0,0
5911,16,2022-03-14,22,35,8,0,2
5912,16,2024-05-20,42,67,0,0,2
5913,16,2024-04-08,39,50,8,2,0
5914,16,2022-06-13,30,47,0,0,2
5915,16,2024-04-29,38,49,7,0,2
5916,16,2022-05-02,18,23,4,4,2
5917,16,2023-12-11,34,21,2,2,1
5918,16,2023-01-16,10,27,1,1,2
5919,16,2024-01-22,18,55,2,4,1
5920,16,2023-04-03,26,30,5,1,2
5921,16,2022-09-12,19,70,8,1,1
5922,16,2022-09-05,36,62,7,2,1
5923,16,2022-07-25,27,42,2,0,0
5924,16,2022-09-26,42,22,5,5,1
5925,16,2024-05-27,18,68,7,3,0
5926,16,2022-05-23,26,43,6,3,1
5927,16,2022-12-12,17,65,6,0,0
5928,16,2024-05-13,26,62,5,4,1
5929,16,2023-05-29,21,49,1,5,0
5930,16,2024-06-03,32,20,0,1,1
5931,16,2022-04-11,31,56,4,4,0
5932,16,2022-06-27,34,50,7,5,1
5933,16,2024-02-12,20,60,6,4,1
5934,16,2022-09-05,43,30,6,4,2
5935,16,2024-04-15,40,45,6,4,0
5936,16,2023-01-02,29,69,5,2,2
5937,16,2024-01-01,32,62,7,4,0
5938,16,2024-01-22,31,52,5,1,0
5939,16,2023-05-08,24,42,5,4,0
5940,16,2022-10-24,29,65,8,4,0
5941,16,2023-10-23,22,38,0,0,1
5942,16,2023-09-18,27,38,0,0,2
5943,16,2022-07-04,12,46,7,1,2
5944,16,2023-06-26,34,40,4,3,2
5945,16,2024-01-01,10,56,5,3,1
5946,16,2023-05-22,25,64,1,5,2
5947,16,2022-04-25,11,39,4,4,1
5948,16,2023-06-26,12,41,5,0,0
5949,16,2024-02-12,14,22,3,5,2
5950,16,2022-12-12,28,64,3,4,2
5951,16,2023-03-20,24,24,4,0,1
5952,16,2023-06-19,42,70,1,0,2
5953,16,2024-04-08,28,27,3,2,1
5954,16,2022-04-18,39,36,6,5,2
5955,16,2022-11-14,22,32,2,4,2
5956,16,2023-06-19,45,48,7,3,1
5957,16,2022-09-12,27,28,7,4,1
5958,16,2022-04-11,33,68,1,5,0
5959,16,2024-04-08,24,39,2,1,2
5960,16,2023-07-17,31,60,3,5,0
5961,16,2023-05-08,15,37,1,0,0
5962,16,2023-07-24,35,33,8,1,2
5963,16,2022-07-04,15,54,1,4,2
5964,16,2022-05-09,25,45,3,5,1
5965,16,2023-12-04,44,68,6,0,0
5966,16,2024-05-27,34,70,6,4,0
5967,16,2022-03-14,35,50,8,0,1
5968,16,2022-03-07,28,46,3,2,0
5969,16,2022-04-04,39,25,4,0,0
5970,16,2022-10-31,14,38,7,2,2
5971,16,2022-09-26,14,45,7,3,0
5972,16,2023-05-22,32,35,5,1,2
5973,16,2022-08-08,10,65,0,5,2
5974,16,2024-05-13,45,44,1,3,1
5975,16,2022-01-17,23,32,4,4,2
5976,16,2023-09-04,42,36,3,5,1
5977,16,2022-10-03,43,67,8,3,1
5978,16,2023-03-20,34,61,3,3,2
5979,16,2024-01-01,39,63,6,2,2
5980,16,2024-01-15,25,58,6,4,1
5981,16,2023-12-25,45,52,2,0,2
5982,16,2022-03-21,27,35,1,0,0
5983,16,2023-01-02,42,59,0,0,1
5984,16,2023-09-25,27,39,7,1,0
5985,16,2023-07-17,25,50,4,4,2
5986,16,2022-08-08,41,36,2,1,2
5987,16,2023-05-22,20,31,8,4,0
5988,16,2022-11-07,11,40,8,1,2
5989,16,2022-08-15,27,31,8,1,2
5990,16,2023-02-13,12,33,3,2,1
5991,16,2023-10-16,37,29,3,4,1
5992,16,2023-06-05,18,58,1,0,2
5993,16,2023-04-03,33,22,0,5,0
5994,16,2022-08-15,44,29,7,3,2
5995,16,2022-02-28,35,34,1,5,0
5996,16,2023-02-20,24,50,4,4,1
5997,16,2023-01-23,34,59,8,3,2
5998,16,2022-08-01,38,31,0,0,1
5999,16,2022-06-13,12,69,5,0,2
6000,16,2022-03-14,39,29,7,4,2
6001,16,2023-05-15,10,67,4,1,2
6002,16,2022-10-10,21,34,5,0,2
6003,16,2023-07-24,28,68,4,1,1
6004,16,2024-01-22,24,53,2,3,2
6005,16,2024-01-01,10,50,6,5,0
6006,16,2024-04-22,27,53,3,3,0
6007,16,2022-01-17,25,22,7,1,2
6008,16,2023-12-18,38,52,5,2,0
6009,16,2023-07-17,20,46,0,5,0
6010,16,2022-04-25,26,43,1,0,1
6011,16,2023-07-17,10,32,3,2,1
6012,16,2022-11-14,27,51,8,0,2
6013,16,2023-06-05,44,30,5,3,0
6014,16,2023-03-20,32,38,0,1,1
6015,16,2022-07-11,26,54,8,1,1
6016,16,2023-07-31,42,45,8,0,0
6017,16,2023-09-25,41,54,0,3,1
6018,16,2023-01-16,30,59,7,0,1
6019,16,2022-05-30,22,21,8,1,0
6020,16,2022-07-04,30,21,3,0,1
6021,16,2022-07-11,11,59,5,1,2
6022,16,2022-05-30,28,61,8,4,1
6023,16,2022-09-05,30,31,2,3,1
6024,16,2022-06-27,41,63,6,4,1
6025,16,2022-12-05,36,21,5,4,2
6026,16,2024-02-12,45,43,5,0,0
6027,16,2023-05-01,37,66,8,5,2
6028,16,2023-02-27,39,22,7,3,0
6029,16,2022-06-13,10,27,2,2,2
6030,16,2022-04-18,33,52,1,5,0
6031,16,2023-03-27,39,27,2,4,0
6032,16,2022-02-21,35,25,1,1,2
6033,16,2023-06-19,36,63,4,1,0
6034,16,2022-07-04,19,24,7,5,1
6035,16,2023-12-04,12,59,1,2,2
6036,16,2023-03-20,33,33,1,1,1
6037,16,2023-05-01,40,43,7,3,2
6038,16,2022-08-15,26,65,5,1,0
6039,16,2022-07-25,44,69,0,1,2
6040,16,2022-04-11,17,59,2,5,0
6041,16,2022-08-29,21,20,2,4,1
6042,16,2024-01-22,22,56,5,1,2
6043,16,2022-11-28,44,21,6,2,0
6044,16,2024-06-17,43,55,5,3,1
6045,16,2023-12-04,31,57,4,3,1
6046,16,2022-02-07,23,22,1,0,1
6047,16,2022-10-24,36,26,1,5,1
6048,16,2024-04-15,42,43,2,4,1
6049,16,2023-05-29,37,36,3,5,1
6050,16,2022-05-02,16,26,8,4,2
6051,16,2024-04-08,37,33,6,0,0
6052,16,2022-05-16,45,22,6,1,2
6053,16,2023-12-18,34,50,2,0,0
6054,16,2023-04-03,19,52,5,1,1
6055,16,2023-03-20,38,36,7,2,2
6056,16,2022-02-07,28,59,6,2,0
6057,16,2024-04-08,16,62,1,1,1
6058,16,2024-01-29,11,26,1,5,1
6059,16,2023-08-07,26,49,3,1,1
6060,16,2023-07-03,25,57,1,5,0
6061,16,2024-01-08,39,70,4,3,2
6062,16,2022-07-18,31,45,3,0,0
6063,16,2023-05-22,18,23,3,3,0
6064,16,2023-04-10,30,28,3,3,2
6065,16,2022-10-17,45,62,2,0,0
6066,16,2022-10-24,19,33,7,1,2
6067,16,2022-12-19,15,62,8,5,2
6068,16,2023-03-13,12,46,5,4,2
6069,16,2024-06-10,17,33,1,3,1
6070,16,2022-06-06,32,23,3,4,0
6071,16,2024-05-20,21,45,4,3,1
6072,16,2023-03-13,12,38,1,4,2
6073,16,2024-01-01,25,60,4,4,0
6074,16,2022-06-27,10,44,6,5,1
6075,16,2023-06-26,34,63,6,5,0
6076,16,2022-10-03,37,51,2,0,1
6077,16,2024-03-04,26,28,6,0,0
6078,16,2023-06-19,19,32,4,5,0
6079,16,2022-08-29,27,51,1,0,0
6080,16,2023-01-02,19,45,7,1,0
6081,16,2022-08-29,10,55,7,4,0
6082,16,2024-04-08,39,36,4,3,0
6083,16,2023-02-27,43,34,1,1,2
6084,16,2023-11-20,10,60,1,3,0
6085,16,2023-06-19,16,61,0,5,1
6086,16,2024-02-05,45,25,8,3,0
6087,16,2022-08-01,11,67,6,5,0
6088,16,2024-05-20,40,30,1,1,0
6089,16,2023-12-11,27,42,2,1,0
6090,16,2022-10-10,27,42,1,5,0
6091,16,2023-05-15,25,20,1,1,1
6092,16,2023-09-25,35,41,1,2,0
6093,16,2022-02-07,20,41,4,3,0
6094,16,2023-04-17,13,24,5,4,2
6095,16,2023-08-14,43,24,6,1,2
6096,16,2022-07-11,39,24,4,3,1
6097,16,2023-07-03,44,28,2,0,2
6098,16,2022-06-20,27,36,7,5,2
6099,16,2022-12-26,37,34,2,1,2
6100,16,2022-01-03,44,21,1,0,0
6101,16,2023-03-27,14,40,2,2,2
6102,16,2023-11-13,24,44,0,3,0
6103,16,2023-04-10,12,45,7,1,1
6104,16,2023-12-04,15,50,7,5,2
6105,16,2022-10-24,25,65,5,0,2
6106,16,2022-04-18,10,55,8,4,1
6107,16,2023-01-30,45,35,7,0,0
6108,16,2024-01-01,20,55,4,3,1
6109,16,2023-04-24,30,27,8,5,1
6110,16,2022-09-26,20,41,6,5,1
6111,16,2022-08-08,15,28,6,5,1
6112,16,2022-09-26,20,70,4,2,0
6113,16,2023-05-01,33,57,0,3,1
6114,16,2024-05-13,33,51,5,1,1
6115,16,2024-01-08,16,26,2,3,1
6116,17,2023-01-16,23,65,4,3,2
6117,17,2022-01-10,42,57,2,3,0
6118,17,2022-02-07,41,51,4,0,0
6119,17,2023-10-30,40,47,3,0,0
6120,17,2023-08-14,11,54,5,5,2
6121,17,2023-01-02,26,27,7,3,2
6122,17,2022-05-09,36,65,1,4,2
6123,17,2022-09-19,45,39,5,4,1
6124,17,2023-12-04,31,65,7,2,0
6125,17,2023-07-10,41,50,1,2,0
6126,17,2024-01-01,17,51,2,3,0
6127,17,2024-03-04,38,35,0,0,1
6128,17,2024-05-13,24,53,3,4,1
6129,17,2023-11-13,17,38,3,4,2
6130,17,2024-04-29,44,64,7,2,0
6131,17,2023-02-27,39,28,3,0,1
6132,17,2022-05-30,22,46,7,0,1
6133,17,2022-03-07,34,20,0,5,1
6134,17,2023-12-18,33,38,2,3,1
6135,17,2023-01-30,41,25,0,4,0
6136,17,2023-05-15,13,62,7,1,0
6137,17,2022-10-03,29,39,4,5,0
6138,17,2023-04-24,45,51,7,1,0
6139,17,2023-07-31,31,40,8,1,2
6140,17,2024-01-15,11,67,6,5,1
6141,17,2022-06-27,26,41,6,5,1
6142,17,2023-07-10,25,59,7,0,0
6143,17,2023-04-10,34,26,2,0,0
6144,17,2023-06-12,34,38,8,3,1
6145,17,2022-12-12,18,39,7,3,1
6146,17,2022-08-15,20,50,0,2,2
6147,17,2023-07-24,30,54,1,3,2
6148,17,2023-11-06,23,39,2,5,2
6149,17,2022-04-18,11,41,3,2,1
6150,17,2023-04-17,27,64,4,1,1
6151,17,2023-02-27,13,31,1,5,0
6152,17,2023-04-10,41,26,2,1,0
6153,17,2022-02-28,14,37,5,5,1
6154,17,2022-06-06,11,64,6,3,1
6155,17,2024-01-22,31,64,2,3,0
6156,17,2022-04-25,34,56,1,5,1
6157,17,2023-02-06,38,63,1,1,2
6158,17,2024-04-01,38,39,4,0,1
6159,17,2022-02-21,17,45,6,2,2
6160,17,2023-05-01,44,64,3,3,2
6161,17,2022-06-06,31,43,5,0,2
6162,17,2024-04-15,30,70,2,2,2
6163,17,2022-10-17,16,31,1,1,0
6164,17,2023-08-21,14,55,7,5,1
6165,17,2022-09-26,24,38,1,5,0
6166,17,2023-06-05,25,31,5,0,0
6167,17,2022-08-01,34,59,3,0,1
6168,17,2023-05-08,40,30,0,3,2
6169,17,2024-06-24,27,60,3,0,0
6170,17,2023-06-12,20,60,7,1,2
6171,17,2022-06-20,42,21,7,3,1
6172,17,2023-02-06,20,62,5,5,0
6173,17,2023-09-25,21,20,4,4,1
6174,17,2024-02-12,32,35,3,5,0
6175,17,2024-04-08,38,40,0,2,1
6176,17,2023-07-17,29,51,5,5,1
6177,17,2022-12-05,40,35,7,0,1
6178,17,2023-05-22,44,24,1,2,1
6179,17,2023-04-03,24,32,2,0,2
6180,17,2022-04-04,16,46,5,4,0
6181,17,2022-09-26,15,28,8,3,2
6182,17,2023-06-26,38,38,1,2,1
6183,17,2023-07-03,33,48,2,2,1
6184,17,2023-12-04,40,26,5,4,0
6185,17,2022-11-14,10,70,3,1,0
6186,17,2022-03-28,21,39,1,3,2
6187,17,2022-11-14,21,26,3,3,1
6188,17,2022-11-14,22,66,8,4,0
6189,17,2024-03-25,10,27,1,1,1
6190,17,2023-01-02,42,29,7,0,0
6191,17,2022-03-14,34,69,8,4,0
6192,17,2024-04-01,32,51,1,5,2
6193,17,2022-08-01,34,30,1,5,2
6194,17,2023-07-17,23,51,7,0,2
6195,17,2022-04-18,31,29,6,3,2
6196,17,2024-02-26,29,57,5,4,2
6197,17,2022-01-10,23,57,8,3,2
6198,17,2022-02-14,25,49,1,0,0
6199,17,2023-06-05,29,21,5,0,1
6200,17,2023-11-06,43,35,6,3,2
6201,17,2023-01-09,35,49,0,0,0
6202,17,2022-04-11,41,46,6,5,0
6203,17,2022-09-26,14,34,2,2,0
6204,17,2022-07-04,33,60,0,2,2
6205,17,2022-10-31,13,46,1,1,2
6206,17,2023-06-26,30,68,7,5,0
6207,17,2024-05-13,34,66,2,0,0
6208,17,2022-01-03,39,21,0,0,2
6209,17,2023-03-27,20,21,5,5,1
6210,17,2023-02-13,42,63,5,3,0
6211,17,2023-10-02,39,63,3,5,2
6212,17,2022-09-19,25,52,7,1,1
6213,17,2022-07-04,18,59,1,0,0
6214,17,2023-01-02,11,24,8,1,0
6215,17,2022-05-30,29,44,7,3,1
6216,17,2023-02-27,36,64,5,3,1
6217,17,2022-11-14,43,52,5,4,0
6218,17,2023-03-27,15,41,1,1,0
6219,17,2022-03-21,37,60,4,2,2
6220,17,2023-01-16,45,58,4,4,1
6221,17,2023-08-21,31,65,0,3,1
6222,17,2022-06-27,21,23,8,5,0
6223,17,2023-01-09,12,65,0,0,2
6224,17,2023-05-15,22,46,3,5,2
6225,17,2023-03-27,15,62,1,5,1
6226,17,2022-08-22,31,68,6,4,2
6227,17,2023-05-29,14,31,8,4,2
6228,17,2022-11-07,43,66,1,4,0
6229,17,2022-11-07,31,21,8,5,0
6230,17,2023-10-23,24,35,0,1,1
6231,17,2023-09-18,38,64,7,3,1
6232,17,2024-05-20,29,35,3,5,1
6233,17,2022-03-21,10,58,7,0,0
6234,17,2022-10-24,38,70,1,2,0
6235,17,2023-06-19,31,53,8,5,0
6236,17,2023-02-13,26,63,3,5,1
6237,17,2023-01-09,41,42,8,0,0
6238,17,2023-01-30,44,27,1,1,0
6239,17,2024-02-26,35,67,5,5,0
6240,17,2024-05-27,14,66,6,0,0
6241,17,2024-02-12,42,68,7,3,2
6242,17,2024-06-24,10,27,5,1,0
6243,17,2022-02-21,41,24,4,5,0
6244,17,2022-06-13,26,67,8,1,0
6245,17,2024-02-19,40,58,1,2,0
6246,17,2023-05-29,42,40,7,2,2
6247,17,2024-04-15,25,22,0,4,2
6248,17,2024-02-05,32,67,5,4,0
6249,17,2023-12-18,40,68,4,4,0
6250,17,2022-02-07,37,53,4,1,1
6251,17,2023-04-17,42,49,4,3,1
6252,17,2024-01-29,36,46,6,3,1
6253,17,2022-08-01,13,25,5,2,0
6254,17,2022-10-10,41,64,5,1,2
6255,17,2023-03-20,16,48,8,5,0
6256,17,2023-10-09,42,70,0,0,0
6257,17,2022-03-14,42,45,5,5,1
6258,17,2023-05-22,27,23,7,2,2
6259,17,2022-06-20,13,68,5,1,1
6260,17,2022-09-12,21,62,3,2,0
6261,17,2022-05-16,18,58,3,5,2
6262,17,2022-08-15,16,52,5,1,1
6263,17,2024-06-03,17,70,2,0,0
6264,17,2023-07-03,23,57,8,3,2
6265,17,2023-04-03,16,69,6,2,0
6266,17,2022-10-10,24,53,2,4,1
6267,17,2023-10-23,25,21,6,0,1
6268,17,2022-02-14,39,63,6,0,0
6269,17,2024-01-01,27,47,5,0,2
6270,17,2023-05-15,42,39,5,2,2
6271,17,2023-11-20,10,49,0,1,1
6272,17,2022-02-14,42,36,2,2,2
6273,17,2023-05-15,33,23,3,2,1
6274,17,2022-02-28,21,54,5,0,2
6275,17,2023-06-26,12,28,7,4,2
6276,17,2022-05-16,24,27,1,4,2
6277,17,2022-02-07,41,56,8,0,2
6278,17,2023-10-23,39,49,4,4,2
6279,17,2024-01-01,42,67,4,3,0
6280,17,2022-07-18,38,40,4,4,2
6281,17,2023-10-30,21,68,1,2,0
6282,17,2023-08-07,42,52,8,4,0
6283,17,2023-05-29,23,31,4,4,1
6284,17,2024-05-20,40,68,3,4,0
6285,17,2024-04-29,33,66,7,3,1
6286,17,2023-01-02,45,21,0,3,2
6287,17,2024-01-29,43,42,7,2,1
6288,17,2024-03-25,28,40,0,5,1
6289,17,2022-04-25,43,57,1,0,1
6290,17,2024-05-27,26,42,5,1,2
6291,17,2022-05-30,42,43,2,0,1
6292,17,2023-01-30,33,51,0,2,2
6293,17,2022-03-28,14,29,1,0,0
6294,17,2022-10-10,39,36,7,4,1
6295,17,2022-05-30,16,33,7,1,0
6296,17,2024-02-26,26,43,0,0,0
6297,17,2022-07-11,36,29,2,0,0
6298,17,2024-02-19,34,67,0,5,0
6299,17,2023-11-20,26,50,1,4,1
6300,17,2022-10-24,27,47,1,0,2
6301,17,2024-06-03,37,24,5,2,2
6302,17,2023-02-06,28,20,5,4,2
6303,17,2023-03-06,38,44,0,5,2
6304,17,2024-03-04,41,33,8,1,2
6305,17,2023-06-26,36,33,4,0,0
6306,17,2023-10-30,36,59,8,2,1
6307,17,2022-01-24,31,51,8,1,1
6308,17,2023-01-16,35,54,8,5,2
6309,17,2022-12-12,19,24,6,5,0
6310,17,2024-05-20,12,62,2,2,0
6311,17,2023-06-05,14,42,5,2,1
6312,17,2024-01-22,45,66,8,3,1
6313,17,2022-08-29,45,67,1,0,1
6314,17,2022-04-25,33,63,2,5,1
6315,17,2024-04-01,32,39,3,1,1
6316,17,2022-10-31,25,49,3,4,2
6317,17,2023-12-04,21,55,7,0,0
6318,17,2023-04-10,19,58,7,1,0
6319,17,2022-06-13,16,33,1,2,0
6320,17,2024-02-19,10,57,4,5,0
6321,17,2023-10-02,37,59,2,0,2
6322,17,2022-01-10,19,35,3,0,2
6323,17,2022-05-16,24,43,1,4,1
6324,17,2024-05-27,23,56,1,3,0
6325,17,2023-11-27,44,21,8,1,0
6326,17,2023-06-12,14,63,1,1,0
6327,17,2023-01-16,19,69,3,0,0
6328,17,2024-01-08,44,25,4,0,2
6329,17,2023-12-11,36,56,8,3,2
6330,17,2022-04-18,16,53,4,2,1
6331,17,2022-06-06,34,48,2,4,2
6332,17,2023-10-23,36,66,7,5,0
6333,17,2023-04-24,10,54,7,3,2
6334,17,2023-12-11,21,31,7,4,2
6335,17,2023-07-24,42,61,0,3,1
6336,17,2022-07-25,35,28,8,3,2
6337,17,2023-03-06,15,70,1,1,0
6338,17,2022-11-07,18,26,2,3,2
6339,17,2024-05-27,27,67,5,2,0
6340,17,2022-08-08,32,69,6,4,2
6341,17,2023-07-17,13,21,1,3,1
6342,17,2024-01-08,38,63,6,4,0
6343,17,2022-03-28,37,63,2,3,1
6344,17,2024-06-03,39,65,5,1,1
6345,17,2023-12-18,12,34,2,5,2
6346,17,2022-12-26,17,61,1,3,2
6347,17,2022-06-13,42,65,0,3,0
6348,17,2022-06-06,14,32,8,2,1
6349,17,2023-04-10,12,27,5,4,1
6350,17,2024-01-01,39,46,4,1,2
6351,17,2022-11-14,13,56,5,4,0
6352,17,2024-05-20,20,32,0,2,1
6353,17,2022-01-10,24,60,1,3,1
6354,17,2023-11-27,41,61,5,2,0
6355,17,2024-03-25,22,43,4,3,0
6356,17,2024-04-08,31,35,4,3,1
6357,17,2022-12-26,10,53,8,1,2
6358,17,2022-12-05,37,70,2,2,2
6359,17,2023-08-28,36,37,2,0,2
6360,17,2023-08-07,25,22,7,4,1
6361,17,2023-10-16,20,54,1,4,1
6362,17,2023-07-31,17,35,7,4,1
6363,17,2023-03-13,43,45,8,3,1
6364,17,2023-03-13,10,40,6,2,2
6365,17,2023-10-16,25,68,8,0,2
6366,17,2022-01-31,31,69,4,3,0
6367,17,2024-06-17,26,69,3,4,1
6368,17,2024-06-24,19,29,5,1,1
6369,17,2023-05-29,25,70,2,1,2
6370,17,2022-04-25,44,66,0,1,2
6371,17,2022-09-12,10,42,1,1,0
6372,17,2024-06-03,14,43,3,0,2
6373,17,2023-11-13,38,43,4,2,2
6374,17,2022-08-29,14,45,5,2,1
6375,17,2022-04-25,14,27,5,2,0
6376,17,2023-10-16,19,64,3,0,1
6377,17,2024-05-06,35,68,5,2,1
6378,17,2022-01-24,40,49,2,3,0
6379,17,2022-06-13,45,21,5,5,1
6380,17,2024-03-11,20,29,0,3,0
6381,17,2024-02-12,23,50,4,4,0
6382,17,2023-04-24,44,69,2,4,1
6383,17,2022-02-14,22,20,3,3,1
6384,17,2022-09-19,24,44,0,2,2
6385,17,2024-01-29,22,45,8,5,2
6386,17,2023-12-18,21,26,4,0,0
6387,17,2024-03-25,22,47,4,5,0
6388,17,2022-04-25,17,69,6,0,0
6389,17,2024-01-15,40,39,2,0,2
6390,17,2024-02-19,22,28,2,1,0
6391,17,2023-06-19,17,70,4,0,1
6392,17,2023-07-31,32,39,6,1,0
6393,17,2023-01-09,28,26,8,3,1
6394,17,2023-03-27,32,25,6,1,1
6395,17,2022-05-02,37,48,3,2,1
6396,17,2023-03-13,33,39,4,0,2
6397,17,2023-04-03,40,29,8,0,1
6398,17,2024-01-08,29,26,5,5,2
6399,17,2022-04-04,25,48,1,5,0
6400,17,2024-01-01,12,50,6,2,1
6401,17,2024-05-20,30,64,8,4,0
6402,17,2022-05-09,28,34,5,0,1
6403,17,2024-06-10,32,38,4,5,0
6404,17,2023-04-17,37,25,0,2,0
6405,17,2022-08-15,35,36,2,0,2
6406,17,2023-12-18,13,67,0,0,0
6407,17,2022-09-05,14,28,2,2,2
6408,17,2022-06-06,38,44,4,1,0
6409,17,2023-07-24,38,27,8,1,0
6410,17,2022-11-07,11,44,8,5,2
6411,17,2023-10-16,11,55,7,5,1
6412,17,2022-11-14,33,49,3,0,0
6413,17,2022-10-31,40,54,5,3,0
6414,17,2022-09-12,29,61,3,3,0
6415,17,2022-12-19,10,39,7,5,2
6416,17,2023-07-24,44,25,4,1,0
6417,17,2023-11-06,29,42,1,1,0
6418,17,2024-03-11,38,42,6,1,2
6419,17,2023-09-04,12,56,3,3,2
6420,17,2023-11-13,16,53,2,4,0
6421,17,2022-07-11,30,36,6,5,2
6422,17,2023-06-05,38,58,7,2,2
6423,17,2023-06-05,18,44,4,2,2
6424,17,2022-01-31,24,39,2,3,2
6425,17,2022-04-11,25,66,6,4,2
6426,17,2024-05-13,22,69,5,2,1
6427,17,2024-05-20,18,26,2,5,1
6428,17,2023-10-23,12,56,0,4,2
6429,17,2022-11-14,30,57,3,3,0
6430,17,2022-03-14,21,67,5,4,1
6431,17,2023-07-24,42,36,5,1,0
6432,17,2022-05-09,14,58,0,2,2
6433,17,2023-01-09,15,49,4,0,2
6434,17,2024-02-05,44,70,2,4,0
6435,17,2023-09-18,21,46,1,5,1
6436,17,2023-12-04,21,61,6,4,1
6437,17,2023-10-16,44,55,4,4,0
6438,17,2023-03-27,30,37,5,4,1
6439,17,2023-06-19,33,67,3,0,1
6440,17,2023-03-27,13,59,7,3,2
6441,17,2022-08-15,37,70,6,1,0
6442,17,2023-10-02,35,53,2,2,1
